drug_id,disease_id,label
DB00332,MESH:D003139,1
DB00332,MESH:D012221,1
DB00333,MESH:D009293,1
DB00334,MESH:D003863,1
DB00334,MESH:D001714,1
DB00334,MESH:D003693,1
DB00334,MESH:D063726,1
DB00334,MESH:D005879,1
DB00334,MESH:D013313,1
DB00334,MESH:D011618,1
DB00334,MESH:D012559,1
DB00335,MESH:D000787,1
DB00335,MESH:D001281,1
DB00335,MESH:D006333,1
DB00335,MESH:D006973,1
DB00335,MESH:D008881,1
DB00335,MESH:D009203,1
DB00335,MESH:D013971,1
DB00335,MESH:D017180,1
DB00337,MESH:D014820,1
DB00338,MESH:D016481,1
DB00338,MESH:D004381,1
DB00338,MESH:D013276,1
DB00338,MESH:D005764,1
DB00338,MESH:D014945,1
DB00338,MESH:D006356,1
DB00338,MESH:D015043,1
DB00338,MESH:D009377,1
DB00339,MESH:D014376,1
DB00339,MESH:D014397,1
DB00341,MESH:D000080,1
DB00341,MESH:D012221,1
DB00341,MESH:D006255,1
DB00341,MESH:D057985,1
DB00343,MESH:D005401,1
DB00343,MESH:D000788,1
DB00343,MESH:D000787,1
DB00343,MESH:D001281,1
DB00343,MESH:D060050,1
DB00343,MESH:D001282,1
DB00343,MESH:D006973,1
DB00343,MESH:D002311,1
DB00343,MESH:D013617,1
DB00343,MESH:D011507,1
DB00343,MESH:D006976,1
DB00343,MESH:D020922,1
DB00344,MESH:D000341,1
DB00345,MESH:D059350,1
DB00346,MESH:D011470,1
DB00347,MESH:D013226,1
DB00348,MESH:D020176,1
DB00349,MESH:D004827,1
DB00350,MESH:D000505,1
DB00351,MESH:D001943,1
DB00351,MESH:D000855,1
DB00351,MESH:D002100,1
DB00352,MESH:D015470,1
DB00353,MESH:D006473,1
DB00353,MESH:D014593,1
DB00355,MESH:D006483,1
DB00355,MESH:D059413,1
DB00355,MESH:D064147,1
DB00355,MESH:D010019,1
DB00355,MESH:D011552,1
DB00355,MESH:D001170,1
DB00355,MESH:D014552,1
DB00355,MESH:D002179,1
DB00356,MESH:D010146,1
DB00358,MESH:D008288,1
DB00359,MESH:D002602,1
DB00359,MESH:D002690,1
DB00359,MESH:D003235,1
DB00359,MESH:D008583,1
DB00359,MESH:D008585,1
DB00359,MESH:D009617,1
DB00359,MESH:D010930,1
DB00359,MESH:D008288,1
DB00359,MESH:D014123,1
DB00359,MESH:D014141,1
DB00359,MESH:D014552,1
DB00359,MESH:D012213,1
DB00360,MESH:D010661,1
DB00361,MESH:D004938,1
DB00361,MESH:D012509,1
DB00362,MESH:D006483,1
DB00362,MESH:D058387,1
DB00362,MESH:D002177,1
DB00363,MESH:D016728,1
DB00363,MESH:D012559,1
DB00363,MESH:D011605,1
DB00364,MESH:D004415,1
DB00364,MESH:D013276,1
DB00364,MESH:D005756,1
DB00364,MESH:D005764,1
DB00364,MESH:D014945,1
DB00364,MESH:D052016,1
DB00364,MESH:D010437,1
DB00366,MESH:D007251,1
DB00366,MESH:D007319,1
DB00366,MESH:D009325,1
DB00366,MESH:D014839,1
DB00366,MESH:D003139,1
DB00367,MESH:D016889,1
DB00367,MESH:D004714,1
DB00367,MESH:D004715,1
DB00367,MESH:D008595,1
DB00367,MESH:D015663,1
DB00367,MESH:D011247,1
DB00368,MESH:D007022,1
DB00368,MESH:D012713,1
DB00368,MESH:D012772,1
DB00369,MESH:D017726,1
DB00369,MESH:D018139,1
DB00369,MESH:D045908,1
DB00369,MESH:D012899,1
DB00370,MESH:D003866,1
DB00370,MESH:D019263,1
DB00370,MESH:D005356,1
DB00370,MESH:D000073,1
DB00370,MESH:D019584,1
DB00370,MESH:D007319,1
DB00370,MESH:D003865,1
DB00370,MESH:D020250,1
DB00370,MESH:D009422,1
DB00370,MESH:D009771,1
DB00370,MESH:D000072,1
DB00370,MESH:D016584,1
DB00370,MESH:D012559,1
DB00370,MESH:D020920,1
DB00370,MESH:D019966,1
DB00370,MESH:D018781,1
DB00370,MESH:D013851,1
DB00371,MESH:D001008,1
DB00373,MESH:D008881,1
DB00373,MESH:D009798,1
DB00375,MESH:D006938,1
DB00376,MESH:D001480,1
DB00376,MESH:D011595,1
DB00376,MESH:D010300,1
DB00376,MESH:D010301,1
DB00376,MESH:D010302,1
DB00377,MESH:D014839,1
DB00377,MESH:D020250,1
DB00379,MESH:C535438,1
DB00380,MESH:D009202,1
DB00381,MESH:D000787,1
DB00381,MESH:D060050,1
DB00381,MESH:D003324,1
DB00381,MESH:D006973,1
DB00381,MESH:D000788,1
DB00384,MESH:D004487,1
DB00384,MESH:D006973,1
DB00387,MESH:D020734,1
DB00387,MESH:D001480,1
DB00388,MESH:D006484,1
DB00388,MESH:D007022,1
DB00388,MESH:D013617,1
DB00388,MESH:D012770,1
DB00390,MESH:D001281,1
DB00392,MESH:D001480,1
DB00392,MESH:D010300,1
DB00394,MESH:D001249,1
DB00394,MESH:D012852,1
DB00394,MESH:D029424,1
DB00394,MESH:D012871,1
DB00394,MESH:D012221,1
DB00394,MESH:D006255,1
DB00394,MESH:D012223,1
DB00395,MESH:D059787,1
DB00396,MESH:D008796,1
DB00396,MESH:D000568,1
DB00396,MESH:D007247,1
DB00396,MESH:D011247,1
DB00398,MESH:D046152,1
DB00398,MESH:D006394,1
DB00399,MESH:C000601,1
DB00399,MESH:D010024,1
DB00399,MESH:D010001,1
DB00400,MESH:D014006,1
DB00400,MESH:D014008,1
DB00400,MESH:D014009,1
DB00401,MESH:D006973,1
DB00402,MESH:D007319,1
DB00404,MESH:D001007,1
DB00404,MESH:D000073,1
DB00404,MESH:D016584,1
DB00405,MESH:D065631,1
DB00406,MESH:D007239,1
DB00406,MESH:D009181,1
DB00408,MESH:D012559,1
DB00410,MESH:D007169,1
DB00411,MESH:D005902,1
DB00411,MESH:D015812,1
DB00411,MESH:D010211,1
DB00412,MESH:D003924,1
DB00413,MESH:D001714,1
DB00413,MESH:D010300,1
DB00415,MESH:D001424,1
DB00415,MESH:D006483,1
DB00415,MESH:D004696,1
DB00415,MESH:C000590,1
DB00415,MESH:D007239,1
DB00415,MESH:D008088,1
DB00415,MESH:D016920,1
DB00415,MESH:D014917,1
DB00415,MESH:D012141,1
DB00415,MESH:D012475,1
DB00415,MESH:D014435,1
DB00415,MESH:D012760,1
DB00415,MESH:D017192,1
DB00415,MESH:D014552,1
DB00417,MESH:D000196,1
DB00417,MESH:D000069836,1
DB00417,MESH:D000881,1
DB00417,MESH:D004697,1
DB00417,MESH:D001424,1
DB00417,MESH:D011014,1
DB00417,MESH:D015787,1
DB00417,MESH:D005892,1
DB00417,MESH:D012541,1
DB00417,MESH:D017192,1
DB00417,MESH:D012213,1
DB00418,MESH:D007319,1
DB00419,MESH:D005776,1
DB00421,MESH:D000152,1
DB00421,MESH:D001201,1
DB00421,MESH:D006333,1
DB00421,MESH:D004487,1
DB00421,MESH:D006973,1
DB00421,MESH:D006628,1
DB00421,MESH:D007008,1
DB00421,MESH:D009404,1
DB00421,MESH:D006929,1
DB00422,MESH:D001289,1
DB00422,MESH:D009290,1
DB00423,MESH:D013035,1
DB00423,MESH:D010146,1
DB00423,MESH:D063806,1
DB00423,MESH:D013742,1
DB00424,MESH:D044682,1
DB00424,MESH:D003085,1
DB00424,MESH:D003556,1
DB00424,MESH:D004238,1
DB00424,MESH:D006327,1
DB00424,MESH:D043183,1
DB00424,MESH:D001750,1
DB00424,MESH:D055496,1
DB00424,MESH:D010195,1
DB00424,MESH:D020734,1
DB00424,MESH:D010437,1
DB00424,MESH:D056844,1
DB00424,MESH:C506814,1
DB00424,MESH:D004761,1
DB00424,MESH:D003139,1
DB00424,MESH:D005750,1
DB00424,MESH:D014522,1
DB00424,MESH:D012472,1
DB00425,MESH:D007319,1
DB00426,MESH:D006562,1
DB00426,MESH:D006558,1
DB00426,MESH:D013283,1
DB00427,MESH:D012221,1
DB00427,MESH:D006255,1
DB00427,MESH:D012223,1
DB00431,MESH:D010374,1
DB00431,MESH:D012532,1
DB00431,MESH:D020061,1
