drug_id,disease_id,label
DB00443,MESH:C535590,1
DB06754,MESH:D020521,1
DB00863,MESH:D006356,1
DB00241,MESH:D018212,0
DB01250,MESH:D010229,0
DB01410,MESH:D006255,1
DB00443,MESH:D003874,1
DB00619,MESH:D034721,1
DB00531,MESH:D010211,0
DB00790,MESH:D003928,1
DB00339,MESH:D015477,0
DB13156,MESH:D012883,0
DB06789,MESH:D000568,1
DB00364,MESH:D052016,1
DB00828,MESH:C544287,1
DB01039,MESH:D001005,0
DB11598,MESH:D020152,1
DB09395,MESH:D058922,0
DB00381,MESH:D000787,1
DB01839,MESH:D009087,0
DB09104,MESH:D000755,0
DB00724,MESH:D006561,1
DB00877,MESH:D002817,1
DB11608,MESH:D013742,0
DB00770,MESH:D006483,0
DB14039,MESH:D003550,0
DB00860,MESH:D014657,1
DB00475,MESH:D001007,1
DB01260,MESH:D020152,0
DB06802,MESH:D010146,1
DB00446,MESH:D007732,0
DB00759,MESH:D007710,1
DB09321,MESH:D013471,1
DB11580,MESH:D000855,0
DB01210,MESH:D014860,0
DB00983,MESH:D011629,0
DB00958,MESH:D007019,0
DB11278,MESH:D010146,1
DB01117,MESH:D006976,0
DB00446,MESH:D000152,1
DB01606,MESH:D010493,0
DB09237,MESH:D007674,0
DB11228,MESH:D003248,1
DB09107,MESH:D065766,0
DB00594,MESH:D001201,1
DB04899,MESH:D012818,0
DB00572,MESH:D020258,1
DB06077,MESH:D004714,0
DB00345,MESH:D059350,1
DB06815,MESH:D020323,0
DB15066,MESH:D016055,0
DB00321,MESH:D006974,0
DB01082,MESH:D015270,1
DB00640,MESH:D006527,0
DB06219,MESH:D001424,1
DB13751,MESH:D003866,0
DB00966,MESH:D064646,1
DB04574,MESH:D012282,0
DB00540,MESH:D043183,1
DB00883,MESH:D006973,1
DB00514,MESH:D008224,0
DB00187,MESH:D013617,1
DB01261,MESH:D003924,1
DB15566,MESH:D009771,0
DB14016,MESH:D042882,1
DB00696,MESH:D014009,0
DB00836,MESH:D013927,0
DB00999,MESH:D006333,1
DB00924,MESH:D003930,0
DB00303,MESH:D011704,1
DB00103,MESH:D007020,0
DB00442,MESH:D015817,0
DB13200,MESH:D014846,0
DB08860,MESH:D010190,0
DB09072,MESH:D003440,0
DB04918,MESH:D045602,0
DB13960,MESH:D010505,0
DB00741,MESH:D008180,1
DB09513,MESH:C074502,0
DB00335,MESH:D008881,1
DB00259,MESH:D011015,0
DB06781,MESH:D008368,0
DB09043,MESH:D003233,0
DB11221,MESH:C535959,0
DB01113,MESH:D001254,0
DB00720,MESH:D002149,0
DB00869,MESH:D009798,1
DB14631,MESH:D033461,0
DB01032,MESH:D008575,0
DB00776,MESH:D016905,0
DB10318,MESH:D012213,0
DB00422,MESH:D009290,1
DB00620,MESH:D009182,1
DB00377,MESH:D000799,0
DB00348,MESH:D002833,0
DB01394,MESH:D010505,1
DB03247,MESH:D056912,0
DB00323,MESH:D004786,0
DB11626,MESH:D012509,1
DB01839,MESH:D015352,1
DB09039,MESH:D008060,0
DB00421,MESH:D006973,1
DB00273,MESH:D011141,0
DB00678,MESH:D007239,0
DB01247,MESH:D009203,0
DB14513,MESH:D014352,0
DB00572,MESH:D000568,0
DB00813,MESH:D003643,0
DB00997,MESH:D054198,1
DB00302,MESH:D006470,1
DB01158,MESH:D017180,1
DB01611,MESH:D008288,1
DB00537,MESH:D003234,1
DB01066,MESH:D004030,0
DB00199,MESH:D012213,1
DB00410,MESH:D003231,0
DB01104,MESH:D054850,0
DB00668,MESH:D013964,0
DB01364,MESH:D052018,0
DB11365,MESH:D003248,1
DB08895,MESH:C565798,1
DB01380,MESH:D013585,1
DB00448,MESH:D010437,1
DB01110,MESH:C536914,0
DB00787,MESH:D002644,1
DB01284,MESH:D002833,1
DB01214,MESH:D002915,0
DB13946,MESH:D007006,1
DB09479,MESH:D065227,0
DB00200,MESH:D007676,0
DB09083,MESH:D012515,0
DB13133,MESH:D003704,0
DB00052,MESH:D005183,1
DB00783,MESH:D012061,0
DB00446,MESH:D014555,0
DB01157,MESH:D009120,0
DB06702,MESH:D020326,0
DB00762,MESH:D012512,1
DB01039,MESH:D006954,1
DB00423,MESH:D011654,0
DB00443,MESH:D015535,1
DB01212,MESH:C535669,0
DB09536,MESH:D020529,0
DB01033,MESH:D054198,1
DB00749,MESH:D056806,0
DB01141,MESH:D058387,1
DB00314,MESH:D009293,0
DB04845,MESH:D009422,0
DB00749,MESH:C000601,0
DB13906,MESH:D004485,1
DB00321,MESH:D000341,1
DB00938,MESH:D011704,0
DB06795,MESH:D059352,0
DB12834,MESH:D016585,1
DB11597,MESH:C506814,0
DB01406,MESH:D013622,0
DB00540,MESH:D003865,1
DB00073,MESH:D010392,1
DB11608,MESH:D014813,0
DB00635,MESH:D007500,1
DB01080,MESH:D017114,0
DB06794,MESH:D003233,1
DB00433,MESH:D003711,0
DB00860,MESH:D014376,1
DB09152,MESH:D002546,0
DB00425,MESH:D009877,0
DB00850,MESH:C566780,0
DB00515,MESH:D000077,1
DB09276,MESH:D018192,0
DB01130,MESH:D004748,0
DB13595,MESH:D008581,0
DB00736,MESH:D005764,1
DB06754,MESH:D006111,0
DB06817,MESH:D015658,1
DB01233,MESH:D018088,0
DB00424,MESH:D003139,1
DB00544,MESH:D012004,1
DB01188,MESH:D012010,0
DB01075,MESH:D009041,1
DB01079,MESH:D000030,0
DB00540,MESH:C400741,1
DB06636,MESH:D054058,0
DB00996,MESH:D012640,1
DB00572,MESH:D001919,1
DB01193,MESH:D060050,1
DB00108,MESH:D020529,1
DB01255,MESH:D009447,0
DB05276,MESH:D012409,0
DB01501,MESH:D002181,0
DB00803,MESH:D009402,0
DB00178,MESH:D004402,0
DB11761,MESH:D012516,0
DB09449,MESH:D064420,1
DB01591,MESH:D003922,0
DB00959,MESH:D002833,1
DB01261,MESH:D009157,0
DB14039,MESH:D019966,0
DB00726,MESH:D007319,1
DB00672,MESH:D029481,0
DB00501,MESH:D001170,0
DB09034,MESH:D010033,0
DB00531,MESH:D014605,1
DB01115,MESH:D006976,1
DB09149,MESH:D018223,0
DB00114,MESH:D008175,0
DB06415,MESH:D000138,0
DB01050,MESH:D012628,0
DB01166,MESH:D007383,1
DB11596,MESH:D013274,0
DB00314,MESH:D004063,0
DB08903,MESH:D011146,0
DB00349,MESH:C536038,0
DB00710,MESH:D020326,0
DB00468,MESH:D016778,1
DB05990,MESH:D008105,1
DB09477,MESH:D006712,0
DB09080,MESH:D014008,0
DB00190,MESH:D010300,1
DB00745,MESH:D001289,1
DB12783,MESH:D010300,1
DB14503,MESH:D003248,1
DB00083,MESH:D014846,0
DB08930,MESH:D004405,0
DB00477,MESH:D001714,1
DB09112,MESH:D010974,0
DB11560,MESH:D015470,0
DB00346,MESH:D012141,0
DB00640,MESH:D016881,0
DB08931,MESH:D006976,1
DB01406,MESH:C538139,0
DB01019,MESH:D014606,0
DB06774,MESH:D034363,0
DB00401,MESH:D011618,0
DB00258,MESH:D018410,0
DB11653,MESH:D020018,1
DB08877,MESH:D059268,0
DB00465,MESH:D008228,0
DB13200,MESH:D001471,0
DB01234,MESH:D000305,1
DB00831,MESH:D004932,0
DB01606,MESH:D011704,1
DB00635,MESH:D006563,1
DB00359,MESH:D002690,1
DB00927,MESH:D006356,1
DB00332,MESH:D018139,0
DB00573,MESH:C537692,0
DB00959,MESH:D003877,1
DB05676,MESH:D007402,0
DB09397,MESH:D004621,0
DB01098,MESH:D050197,1
DB01168,MESH:D009837,1
DB00563,MESH:D003882,1
DB00635,MESH:D001607,1
DB14962,MESH:D064726,1
DB00321,MESH:D013283,0
DB01174,MESH:D001007,1
DB00602,MESH:D001196,1
DB00661,MESH:D006339,1
DB00363,MESH:D001404,0
DB01623,MESH:D007710,0
DB01380,MESH:D013717,1
DB09462,MESH:D016538,0
DB00912,MESH:D000740,0
DB00262,MESH:D002647,0
DB09030,MESH:D009230,0
DB00287,MESH:D015465,0
DB00675,MESH:D011629,1
DB09320,MESH:D004165,1
DB00868,MESH:D003371,1
DB11312,MESH:D055665,1
DB01306,MESH:D016780,0
DB01878,MESH:D007683,0
DB00085,MESH:D003967,1
DB00187,MESH:D006955,0
DB06815,MESH:D014883,0
DB05332,MESH:D045888,0
DB01212,MESH:D012852,1
DB00482,MESH:D001172,1
DB00641,MESH:D006937,1
DB00280,MESH:D014927,1
DB00053,MESH:D054198,0
DB00415,MESH:D012760,1
DB01192,MESH:D001007,1
DB00424,MESH:D056844,1
DB00355,MESH:D006483,1
DB00997,MESH:D008223,1
DB00639,MESH:D005891,0
DB00421,MESH:D000152,1
DB01340,MESH:D000430,0
DB00649,MESH:D015461,0
DB00452,MESH:D014006,0
DB00603,MESH:D011247,1
DB00788,MESH:D008193,0
DB00975,MESH:D020521,1
DB00395,MESH:D004892,0
DB00396,MESH:D011656,0
DB00200,MESH:D014806,1
DB00656,MESH:D012559,1
DB00206,MESH:D006973,1
DB01627,MESH:D002181,0
DB06769,MESH:D015451,1
DB01104,MESH:D056912,1
DB01576,MESH:D014391,0
DB13235,MESH:C537692,0
DB02703,MESH:D003234,1
DB09302,MESH:D003015,0
DB00622,MESH:C536404,0
DB00734,MESH:D012559,1
DB00207,MESH:D010612,1
DB00986,MESH:D000402,1
DB00492,MESH:D012541,0
DB00191,MESH:D009765,1
DB01053,MESH:D010326,1
DB08872,MESH:D014397,0
DB00571,MESH:D014141,0
DB01234,MESH:D010033,1
DB05351,MESH:D047748,0
DB01242,MESH:D009771,1
DB00997,MESH:D010051,1
DB13954,MESH:D031901,0
DB14006,MESH:D003371,1
DB00705,MESH:D011350,0
DB01212,MESH:D059413,1
DB00199,MESH:D012141,1
DB01598,MESH:D006483,1
DB00213,MESH:D015043,1
DB00394,MESH:D012871,1
DB00905,MESH:D004892,0
DB09276,MESH:D001171,1
DB09148,MESH:D020961,0
DB01323,MESH:D019584,1
DB09299,MESH:D015212,0
DB11584,MESH:D009472,0
DB00748,MESH:D000707,1
DB00043,MESH:D000080,1
DB00794,MESH:C535520,0
DB00396,MESH:D009207,0
DB00367,MESH:D009437,0
DB01144,MESH:D012475,0
DB00628,MESH:D012640,1
DB09462,MESH:D014947,0
DB01185,MESH:D002647,0
DB01229,MESH:C536839,0
DB00585,MESH:D004381,1
DB06228,MESH:D059352,0
DB06689,MESH:D015863,0
DB00635,MESH:D007634,1
DB01017,MESH:D000073,1
DB00619,MESH:D018222,1
DB01136,MESH:D060050,1
DB09101,MESH:D015658,1
DB00620,MESH:D065227,1
DB11936,MESH:D020852,0
DB00685,MESH:D000077,1
DB01186,MESH:D011702,0
DB09163,MESH:D000069,0
DB00405,MESH:D065631,1
DB11571,MESH:D001943,0
DB09477,MESH:D010249,0
DB04855,MESH:D020096,0
DB01017,MESH:D002006,1
DB00114,MESH:D000752,1
DB01380,MESH:D006255,1
DB00669,MESH:D008881,1
DB12366,MESH:D011552,0
DB01319,MESH:D006967,0
DB00965,MESH:D009422,0
DB00531,MESH:D002051,1
DB06710,MESH:D006955,0
DB01601,MESH:D015658,1
DB00254,MESH:C536773,1
DB00402,MESH:D007319,1
DB01186,MESH:D063926,0
DB14544,MESH:D000740,0
DB00873,MESH:D007500,1
DB01091,MESH:D014010,1
DB01112,MESH:D007710,0
DB00771,MESH:D055953,0
DB00503,MESH:D000030,0
DB00542,MESH:D006973,1
DB00545,MESH:D013625,0
DB01222,MESH:D001249,1
DB14540,MESH:D006646,0
DB01242,MESH:C073469,0
DB11563,MESH:D012373,0
DB00369,MESH:D012899,1
DB01324,MESH:D006725,0
DB00773,MESH:D008228,1
DB14543,MESH:D011537,1
DB00788,MESH:D002054,0
DB09020,MESH:D010437,0
DB03088,MESH:D019693,0
DB01260,MESH:D006473,0
DB09147,MESH:D054059,0
DB01118,MESH:D001281,1
DB01216,MESH:D015461,0
DB01130,MESH:D012871,1
DB09107,MESH:D008010,0
DB00541,MESH:D012208,1
DB09481,MESH:D001744,1
DB06795,MESH:D010262,0
DB11164,MESH:C063419,0
DB00381,MESH:C536777,0
DB00927,MESH:D009298,0
DB06228,MESH:D020521,1
DB06402,MESH:D053717,1
DB01272,MESH:D018212,0
DB02513,MESH:D003773,1
DB00685,MESH:D011014,1
DB13235,MESH:D009436,0
DB06415,MESH:D004165,0
DB13928,MESH:D014257,0
DB01263,MESH:D009181,1
DB00571,MESH:C536773,0
DB01421,MESH:D004030,1
DB13595,MESH:D029481,0
DB11608,MESH:D010014,0
DB00458,MESH:D009437,1
DB00321,MESH:D018781,1
DB00663,MESH:D052018,0
DB06413,MESH:D000077,1
DB06605,MESH:D001168,0
DB00476,MESH:D014550,1
DB00415,MESH:D004696,1
DB00424,MESH:D003556,1
DB00125,MESH:D022124,1
DB00063,MESH:D013927,1
DB09153,MESH:D003681,1
DB00715,MESH:D065446,1
DB01225,MESH:D006086,0
DB08938,MESH:D004415,1
DB14879,MESH:D014899,0
DB00744,MESH:D001249,1
DB14512,MESH:D058429,0
DB01621,MESH:D004402,0
DB01186,MESH:D001986,0
DB11282,MESH:D013471,1
DB00214,MESH:D014550,0
DB00987,MESH:D001752,1
DB06605,MESH:D020521,1
DB00853,MESH:D012509,1
DB00366,MESH:D014839,1
DB00945,MESH:D008180,1
DB00862,MESH:D007172,1
DB00479,MESH:D016470,1
DB00350,MESH:D054403,0
DB09532,MESH:D007759,0
DB00609,MESH:D011015,0
DB01104,MESH:D013313,1
DB00760,MESH:D014839,0
DB00442,MESH:C562567,0
DB01394,MESH:D001528,1
DB00418,MESH:D007319,1
DB00959,MESH:D002062,1
DB00978,MESH:D012852,0
DB09038,MESH:D011778,0
DB13928,MESH:C036843,0
DB01620,MESH:D006689,0
DB00607,MESH:D000069,0
DB09126,MESH:D018908,0
DB06815,MESH:D012004,0
DB00550,MESH:D000137,0
DB00788,MESH:D010146,1
DB06077,MESH:D003320,0
DB00754,MESH:D007926,0
DB00537,MESH:D064147,1
DB00427,MESH:D016055,0
DB00443,MESH:D008180,1
DB00731,MESH:D015663,0
DB14596,MESH:D009877,1
DB00436,MESH:D006973,1
DB11827,MESH:D003924,1
DB00860,MESH:D011081,1
DB00338,MESH:D015140,0
DB00857,MESH:D000275,0
DB09079,MESH:D012131,1
DB01142,MESH:D000341,1
DB01577,MESH:D001289,1
DB00659,MESH:D015408,0
DB00104,MESH:D019263,0
DB01195,MESH:D014078,0
DB00993,MESH:D011565,1
DB00437,MESH:D006073,1
DB09074,MESH:D012507,0
DB00681,MESH:D006660,1
DB09080,MESH:D001249,0
DB06230,MESH:D000437,1
DB00957,MESH:D016460,0
DB01151,MESH:D009437,1
DB00959,MESH:D003424,1
DB00186,MESH:D011015,0
DB13173,MESH:D009765,0
DB00551,MESH:D014552,1
DB01309,MESH:D003111,0
DB00691,MESH:D011539,0
DB00700,MESH:C567682,0
DB09106,MESH:D053206,0
DB14539,MESH:D004716,0
DB00720,MESH:D054307,0
DB01234,MESH:D012393,1
DB01234,MESH:D007249,1
DB12301,MESH:D015497,1
DB00896,MESH:D009877,1
DB09035,MESH:D002056,0
DB14783,MESH:D002168,0
DB13200,MESH:D054850,0
DB11757,MESH:D044903,0
DB12301,MESH:D015210,0
DB00114,MESH:D009196,0
DB00649,MESH:D000542,0
DB00683,MESH:D013226,1
DB00264,MESH:D015658,0
DB01294,MESH:D020961,0
DB01141,MESH:D003424,0
DB01022,MESH:D006475,1
DB00297,MESH:D013585,1
DB00585,MESH:D005764,1
DB11278,MESH:D003093,0
DB01344,MESH:D001007,0
DB06014,MESH:D001424,0
DB01656,MESH:D012770,0
DB00438,MESH:D063807,0
DB01142,MESH:D009437,1
DB01601,MESH:C073469,0
DB03255,MESH:D010612,1
DB09073,MESH:D001943,1
DB14041,MESH:D002051,0
DB01234,MESH:D013968,1
DB00188,MESH:D000073,0
DB00999,MESH:D011293,1
DB00435,MESH:D006323,0
DB00585,MESH:D000402,0
DB00563,MESH:D054198,1
DB01156,MESH:D001289,1
DB06689,MESH:D001281,0
DB12070,MESH:D001929,0
DB00328,MESH:D059787,1
DB01020,MESH:D000787,1
DB00814,MESH:D010149,1
DB10805,MESH:D006472,0
DB01234,MESH:D003424,1
DB00968,MESH:C031967,1
DB01176,MESH:D019148,0
DB09275,MESH:D016481,1
DB00620,MESH:D003877,1
DB01058,MESH:D000308,0
DB00938,MESH:D029424,1
DB09041,MESH:D003110,0
DB01129,MESH:D005764,1
DB00056,MESH:D000038,0
DB06605,MESH:D003231,0
DB00717,MESH:D055752,0
DB00537,MESH:D059413,1
DB01118,MESH:D012614,0
DB00443,MESH:D013262,1
DB01234,MESH:D016553,1
DB00065,MESH:D015535,1
DB00425,MESH:D007319,1
DB00915,MESH:D020734,1
DB09079,MESH:D007177,0
DB00091,MESH:D014605,1
DB00781,MESH:D002546,0
DB09543,MESH:D010146,1
DB00438,MESH:D014552,1
DB09510,MESH:D016481,1
DB13173,MESH:C538139,0
DB01380,MESH:D009182,1
DB00915,MESH:D005221,1
DB00880,MESH:D014514,0
DB01005,MESH:D000755,1
DB00165,MESH:D004948,0
DB01029,MESH:D019148,0
DB00671,MESH:D060050,0
DB09147,MESH:D051436,1
DB09163,MESH:D059413,1
DB00146,MESH:D010052,0
DB00915,MESH:D001480,1
DB00482,MESH:D010003,1
DB01113,MESH:D010787,0
DB00199,MESH:D006100,1
DB00634,MESH:D003231,1
DB01188,MESH:D014010,1
DB00970,MESH:D012208,1
DB01331,MESH:D014549,0
DB00878,MESH:D002825,0
DB00369,MESH:D003922,0
DB09125,MESH:D064726,0
DB08934,MESH:D019698,1
DB00181,MESH:D000707,0
DB14962,MESH:D009402,0
DB09353,MESH:D000152,1
DB08886,MESH:C567091,0
DB01280,MESH:C031967,0
DB00759,MESH:D017192,1
DB00965,MESH:D007429,0
DB04272,MESH:D012175,0
DB06689,MESH:D012175,0
DB00672,MESH:D003919,1
DB01036,MESH:D013530,0
DB00190,MESH:D011020,0
DB06650,MESH:D013167,0
DB00313,MESH:D008881,1
DB00043,MESH:D000069836,0
DB00478,MESH:D007251,1
DB01263,MESH:D059606,0
DB00440,MESH:D000031,0
DB00102,MESH:D064146,0
DB09287,MESH:D003248,1
DB00091,MESH:D008181,1
DB00140,MESH:D012257,1
DB13933,MESH:D014605,0
DB04845,MESH:D000027,0
DB14631,MESH:D009877,1
DB01037,MESH:D003865,1
DB00537,MESH:D015228,0
DB00873,MESH:D012393,1
DB00531,MESH:D015470,1
DB00035,MESH:D055499,0
DB06212,MESH:D003555,0
DB14074,MESH:D001168,0
DB00446,MESH:D015595,0
DB08819,MESH:D064646,0
DB09341,MESH:D059350,0
DB06822,MESH:D001778,1
DB01167,MESH:D003881,1
DB04876,MESH:D003924,1
DB01083,MESH:D006470,0
DB08885,MESH:D008269,1
DB08938,MESH:D006471,1
DB00710,MESH:D014549,0
DB01563,MESH:D013375,1
DB04876,MESH:D013207,0
DB12366,MESH:D016538,1
DB14042,MESH:D008881,1
DB00413,MESH:D001714,1
DB05541,MESH:D020326,0
DB06218,MESH:D007024,0
DB00928,MESH:C536761,1
DB01393,MESH:D006938,1
DB00958,MESH:D013945,1
DB00328,MESH:D058429,0
DB09293,MESH:D013964,1
DB00860,MESH:D001607,1
DB00199,MESH:D000038,0
DB00991,MESH:D001171,1
DB00781,MESH:D008594,0
DB01271,MESH:D011472,0
DB00780,MESH:D000437,0
DB01914,MESH:D006816,0
DB00319,MESH:D000069836,1
DB00100,MESH:D010300,0
DB00934,MESH:D001714,1
DB00028,MESH:D009080,1
DB01184,MESH:D012817,1
DB00325,MESH:D016460,0
DB00635,MESH:D009877,1
DB01126,MESH:D006725,0
DB01141,MESH:D000471,0
DB00596,MESH:D003872,1
DB01263,MESH:D013742,0
DB06782,MESH:D011086,0
DB00377,MESH:D014839,1
DB14975,MESH:D000755,1
DB01099,MESH:D010149,0
DB06210,MESH:D003865,0
DB00443,MESH:D013921,1
DB00087,MESH:D003320,0
DB06689,MESH:D006828,0
DB00458,MESH:D010412,0
DB01234,MESH:D008223,1
DB12364,MESH:D009119,0
DB00747,MESH:D010262,0
DB00175,MESH:D003643,1
DB00935,MESH:C535520,0
DB00541,MESH:D012175,1
DB01112,MESH:D017192,1
DB11584,MESH:D000341,1
DB00945,MESH:D018781,1
DB01278,MESH:D003924,1
DB00026,MESH:D001171,1
DB00650,MESH:D007634,0
DB01380,MESH:D013968,1
DB01254,MESH:D054198,1
DB06016,MESH:D014899,0
DB00602,MESH:D012393,1
DB00007,MESH:D013920,0
DB01047,MESH:D056587,0
DB01220,MESH:D004403,1
DB00694,MESH:D007948,1
DB00718,MESH:D034141,0
DB00476,MESH:D001228,0
DB00724,MESH:D003218,1
DB06654,MESH:D019449,0
DB13751,MESH:D011293,1
DB00581,MESH:D010195,0
DB00602,MESH:D007815,1
DB00334,MESH:D013313,1
DB01016,MESH:D011552,0
DB09325,MESH:D055496,0
DB00423,MESH:D013035,1
DB01344,MESH:D011906,0
DB00959,MESH:D001929,1
DB01129,MESH:D016481,1
DB01017,MESH:D012141,1
DB06703,MESH:D012552,0
DB00945,MESH:D054556,1
DB01307,MESH:D010518,0
DB00674,MESH:D005348,0
DB00005,MESH:D013167,1
DB00860,MESH:D015863,1
DB09498,MESH:D045908,0
DB00643,MESH:D013322,1
DB04173,MESH:D009459,0
DB01066,MESH:D016553,0
DB00290,MESH:D014846,1
DB00749,MESH:D001778,0
DB01253,MESH:D001851,0
DB00740,MESH:D017118,0
DB00759,MESH:C541252,0
DB01099,MESH:D006483,1
DB00472,MESH:D006255,0
DB00359,MESH:D002602,1
DB01212,MESH:D004697,1
DB00860,MESH:D029424,1
DB14041,MESH:D005879,0
DB00768,MESH:C566881,0
DB00929,MESH:D000030,1
DB00126,MESH:D018237,0
DB09097,MESH:D012817,0
DB00640,MESH:D004806,0
DB00593,MESH:D010661,0
DB09345,MESH:D007016,0
DB00917,MESH:D004700,0
DB13269,MESH:D002169,0
DB00535,MESH:D012852,1
DB00759,MESH:D013207,1
DB09299,MESH:D009041,0
DB05541,MESH:D006042,0
DB04837,MESH:D011565,0
DB06285,MESH:D000430,0
DB00771,MESH:D019226,0
DB11330,MESH:D011595,0
DB00400,MESH:D007402,0
DB00811,MESH:D007896,0
DB00100,MESH:D006394,0
DB09136,MESH:C538678,1
DB01234,MESH:D003876,1
DB00279,MESH:D014890,0
DB13909,MESH:C079345,0
DB01395,MESH:D008599,1
DB00362,MESH:D009472,0
DB00070,MESH:D013968,0
DB00109,MESH:D063730,0
DB00493,MESH:D013280,0
DB00620,MESH:D010267,1
DB14513,MESH:D013001,0
DB01586,MESH:D013322,0
DB01016,MESH:D016919,0
DB00126,MESH:D020323,0
DB00479,MESH:D009877,1
DB00107,MESH:D001749,0
DB06292,MESH:D003027,0
DB00884,MESH:D010024,1
DB00082,MESH:D034161,0
DB00653,MESH:D012640,1
DB00182,MESH:D000341,1
DB00900,MESH:D052016,0
DB15494,MESH:D014593,0
DB01340,MESH:D011628,0
DB00125,MESH:D007016,1
DB00390,MESH:D001281,1
DB05381,MESH:D006327,0
DB00047,MESH:D050197,0
DB01059,MESH:D014987,0
DB09090,MESH:D043183,1
DB06153,MESH:D020061,0
DB00109,MESH:D017484,0
DB06691,MESH:D065631,1
DB14879,MESH:D011704,1
DB00959,MESH:D017285,1
DB09076,MESH:D029424,1
DB01278,MESH:D016849,0
DB00823,MESH:D017114,0
DB14598,MESH:D007855,1
DB09488,MESH:D001748,0
DB00945,MESH:D009080,1
DB11386,MESH:D057135,0
DB00178,MESH:D006333,1
DB04815,MESH:D011711,1
DB00836,MESH:D003929,0
DB01053,MESH:D004696,1
DB11563,MESH:D012509,0
DB06711,MESH:D003231,0
DB00438,MESH:D001424,1
DB14600,MESH:D006509,0
DB00804,MESH:D003963,0
DB14016,MESH:D007018,0
DB01501,MESH:D002647,0
DB08907,MESH:D064726,0
DB01238,MESH:D001714,1
DB00681,MESH:D005185,0
DB01193,MESH:D014927,1
DB00305,MESH:D010032,0
DB00861,MESH:D001172,1
DB09312,MESH:D006086,1
DB12070,MESH:C538433,0
DB03614,MESH:D014806,1
DB00087,MESH:D000744,1
DB11621,MESH:D010437,0
DB00833,MESH:D013207,1
DB00813,MESH:D059390,1
DB01278,MESH:D003922,1
DB00332,MESH:D004714,0
DB00635,MESH:D049970,1
DB06285,MESH:D016881,0
DB09036,MESH:D013851,0
DB00065,MESH:D001172,1
DB11089,MESH:D001906,0
DB00573,MESH:D015497,0
DB00525,MESH:D013617,0
DB00281,MESH:D051474,1
DB04572,MESH:D056912,0
DB00353,MESH:D014593,1
DB00320,MESH:D006501,0
DB11345,MESH:D018461,0
DB00331,MESH:C562567,0
DB01085,MESH:D009798,1
DB01608,MESH:D006606,0
DB00009,MESH:D018781,0
DB00986,MESH:D010301,0
DB00305,MESH:D002583,1
DB00808,MESH:D008268,0
DB00223,MESH:D007251,0
DB01158,MESH:D004833,0
DB00623,MESH:D005879,1
DB04839,MESH:D012770,0
DB12328,MESH:D006967,0
DB00959,MESH:D013700,1
DB14041,MESH:D005183,0
DB00635,MESH:D014391,1
DB00380,MESH:C536761,0
DB09108,MESH:D012257,0
DB14006,MESH:D014927,0
DB08822,MESH:D006937,0
DB01042,MESH:D009101,1
DB00240,MESH:D013285,0
DB00051,MESH:D015535,1
DB00843,MESH:C537177,1
DB00959,MESH:D008010,1
DB13925,MESH:D013281,0
DB09082,MESH:D004894,0
DB00945,MESH:D054058,1
DB01198,MESH:D001249,0
DB00457,MESH:D011470,1
DB00083,MESH:D003027,1
DB11660,MESH:D003139,0
DB00790,MESH:D007383,0
DB01006,MESH:D000077,1
DB09104,MESH:D006356,1
DB00518,MESH:D006725,1
DB11760,MESH:D001943,1
DB00314,MESH:D013920,0
DB00427,MESH:D003731,0
DB00297,MESH:D003424,1
DB01246,MESH:D000505,0
DB00934,MESH:D003681,0
DB01608,MESH:D011618,1
DB08901,MESH:D018901,0
DB01149,MESH:D010052,0
DB01274,MESH:D004716,0
DB08876,MESH:C536038,0
DB10318,MESH:D016538,0
DB00042,MESH:D013923,0
DB12240,MESH:D000077,0
DB00857,MESH:D014010,1
DB01234,MESH:D009182,1
DB00787,MESH:D006561,1
DB00125,MESH:D010911,1
DB09462,MESH:D007627,0
DB06812,MESH:D016881,0
DB01140,MESH:D004826,0
DB00376,MESH:D010302,1
DB00998,MESH:D012223,0
DB13595,MESH:D004696,0
DB00756,MESH:D001424,1
DB00863,MESH:D009298,0
DB11644,MESH:D014123,0
DB00327,MESH:D009437,1
DB09071,MESH:D012749,0
DB01254,MESH:D010302,0
DB01598,MESH:D014522,0
DB00620,MESH:D016460,1
DB00070,MESH:D008224,1
DB01053,MESH:D011906,1
DB00912,MESH:D020258,0
DB01082,MESH:D001424,1
DB01110,MESH:D007938,0
DB01165,MESH:D011014,1
DB00768,MESH:D006255,1
DB00612,MESH:D002494,0
DB00502,MESH:C565870,0
DB09083,MESH:D004374,0
DB00083,MESH:D001764,1
DB13908,MESH:D020803,0
DB00351,MESH:D055623,0
DB09108,MESH:D009041,0
DB09139,MESH:D011537,0
DB00928,MESH:D000753,1
DB00035,MESH:D059606,1
DB00564,MESH:D001714,1
DB15566,MESH:D053201,0
DB00888,MESH:D015451,1
DB00335,MESH:D013971,1
DB09498,MESH:D008010,0
DB00359,MESH:D014552,1
DB13848,MESH:D007020,0
DB00053,MESH:D001471,0
DB01284,MESH:D014605,1
DB00254,MESH:D000073,1
DB00761,MESH:D003586,0
DB01155,MESH:D001424,1
DB11328,MESH:D006471,1
DB00683,MESH:D012640,1
DB01174,MESH:D020513,0
DB00945,MESH:D001168,1
DB00635,MESH:D009902,1
DB01026,MESH:D003480,1
DB01004,MESH:D006563,1
DB04845,MESH:D001943,1
DB08918,MESH:D006528,0
DB14631,MESH:D008708,0
DB15595,MESH:D002168,0
